source_url,publisher,headline,keyword,date,hour,day_of_week,is_weekend,is_peak_hour,month,is_monsoon,time_period,location_name,zone,latitude,longitude,road_type,severity,vehicle_type,num_vehicles,num_injured,num_fatalities,is_junction,is_school_zone,flood_risk,congestion_pct,speed_kmh,weather_condition,temperature_c,humidity_pct,wind_speed_kmh,visibility_km,rainfall_mm,accident
https://news.google.com/rss/articles/CBMivAFBVV95cUxQZzJtR01vb05YbFdaaXExQ3I0VXRkS2l0cjU0NzFaMENHX2pUWDVJR2l2U2MtR0thSXNJR1M3Z25SUEY0MlA4dUU4bm5SZGZMOVltNEFTUktLWDdYMjRJQXctTEJxZktrSy1acURJTXpZMWR2SnpqYTBNa3NqaUlOTzZVTEU4TGpfcFpJVWQwZzVLZDRTM1hxNE9JVTJzMnFxdVMwRWZCeVlDaEd6a3JQeU5ibDdybXRTbjZEadIBwwFBVV95cUxPVTFHVDFEa210Y2toRHkxUVdIcS14SnZVY0hKTUROZTc1MmtOLXRFejdHX3VoRmxpWDF2UXp1N1ctelpCT3J5TlZwVFRoUzhscDRPTG1XUHJuVjdkZk1NSTZYN3VtTXdGZ3lMLTlHLW9OY0NPOVlnaXJjWnNkaWtpQkJCQ2VzTllyQ0UxczJBY2g3QVlPM0JyaGZoT2VJakYxejIwUFhZWGFtTUpnSnJBUjE4UGZjSUpPb0xoV09JaUQxQ2s?oc=5,The Hindu,Boy found dead on railway track near Pallavaram station,Chennai accident killed,2025-01-06,8,Monday,0,1,1,0,Morning Peak,Pallavaram,West Chennai,12.9675,80.1499,Urban,Fatal,Car,2,0,0,0,0,0,85,18,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMioAFBVV95cUxPdzFKWkpyNUFSOGlodkJYdGNUM183WFZ0ZEZxT3ZpdXRPa0FLekxwZnVyNWZvWkNTRnJPbXhuRGZ4bm8zREt3RUtDVTBXSUhxVnlHb1drLWpWcUNGbEU2bDlzeTNFRjRQV3p2emZwYnVYYlRuc2Vya0NkTHVKXzRFQVNZWXJtN1RKcGQ5RVRtb1RqVGJfclFpMjBIejEtVC1a0gGuAUFVX3lxTE9xMzJnaE9Cd0ZKU3pYSE9CWlJHSDB0QmV5N0s2dmwtVFNTNUJwWFIzRzhjQkU4TklrRWVkLVd1OHhXVlljTFdXamlJUEhHMWJmakRNcTJoWWR3bmRTbGY4am1fSk9ZOEptd3BwWkUxZFJnMGpvSHZNQV9mMER4ZWZKM291WFVEX0hTNjNxaTRUQmF3QTNNYXFlWHNpNnpYWnhndFp5MXczeWJVNnQxUQ?oc=5,DT Next,"Chennai: 10-year-old killed, 2 girls hurt in accident Porur",Chennai road accident,2025-09-06,7,Saturday,1,0,9,1,Night,Porur,West Chennai,13.0358,80.1572,Urban,Fatal,Car,2,0,0,0,0,0,30,45,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiuAFBVV95cUxPSFREMjFmUUpCVFZCVTQwM0tsU0pBZ3AxekNBMW9EejVfdjMwc2VyOFN4Sm9lczZEUmZOdzg3WENpZlcyU05tMVBYaHdLMUhkdkR5bEpfYkIwamlGSlhLdjB2V2dtTGVJWWlNbGFYdElGXy1JdTlONmItRVh2THNGcXQ5bzFadW9PVkxWYTlCTGdhWFE1WlRZM3h2dGdFZ2FtQllEXzRSajJOSEh5SlNzb2VhSWR4azhk0gG_AUFVX3lxTFBwVVdKczlxaGd4ODJ3NkFWRmc4OUZKbXBXMmNrVmdBeGlFWFlKTFBkNS1RMmNKMUF1RktHT2x0Sk1jV082SUlEM2s2TnVwWDhteEMySm9qVHVBTVkwbGZlVDJvLUF1S0RMbHpObFhubXJ6M3hGYVlwSDFkYzJFeXNaR2Y0MUxCTHZOSkpjN1AwMnhFZ2p3TG50RTJfbWtEaThsTmUwa3U1YWNzaVp5M1M4OVhlclBfeGxpdXFUaTdn?oc=5,The Hindu,Commercial Tax Dept officer found dead in Porur lake,Porur accident Chennai,2024-12-07,8,Saturday,1,1,12,0,Morning Peak,Porur,West Chennai,13.0358,80.1572,Urban,Fatal,Car,2,0,0,0,0,0,85,18,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMipAFBVV95cUxQWVA5cm92S3V6aTFmSXlFMFJ1bWNXRy1COHpaUzJYcVJVZ1NpYmR0MkpWbWFVcXJaMzlJd1FCa21FTk9IenBoODFDWldXVzBPQ2lJdmxlaDB4OHVNY3JOYmxWWkwtUWdlWmtUUDJPbHI5eGtWY0k4UTlNc1ZFbzMxZ01SMmpNblVPZ0kxYllOTVNCcVBxWHpfdms5ZzZ2dmY2TmtfLdIBsgFBVV95cUxOOUdXdDVDb2tkX3hybXQ4SUJ0ZFVLeUp5OU9EekVSSlFuN3l6NWhPRFBaclFTSmM5akdHbXBKY29sMnhqc24taVZWX2J1dk14S21NQ0hSREtEWUpsTEFrQUR4c3hKTTMyUDFoVGdvbk15RE9TMzZQWG5rdzc1UWFHY0Ixcms4c0hEY3NVQl94OF8ybDl5RTBleFdZVER3S05KNXItc21wSUF1NndNRUtCYjR3?oc=5,DT Next,Private bus accident near Chennai Secretariat; driver injured,Chennai road accident,2023-06-26,7,Monday,0,0,6,1,Night,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Major,Bus,2,0,0,0,0,0,10,55,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiqAFBVV95cUxQdXUtYzZfeEQ4SVRRUjlDelQ2WTZ0blVXbXVRSmJPNnRYVjh6X1pZQ04yNDZJV0ZYaTlmQlNnQ2VzbXgtdlExdVpQdzdfazVOa1V5QnpmS1lmZ2t2VllzM3pKLWxJdlB3blVIS29xS1hPbDhlZ1hjMjNzbm44MldZLUdkbl9PTkM1ZkpSUmxWSE9TbWRjcG5taElDWkFCVVYzVzl4N1ZDZkvSAbYBQVVfeXFMT1FhVFVqU1pQWkNzWjA5NHpQaGRCU2NTcGJ3bG1jWkYwTUY5bERJdDljN3IzbW40VkhWd2g3bXRMUHBOdXNyRXcxZmhWNFItWnotQkRVLU9TRGdkbUVCY3VOWkVqZF91R3dSdVE2eGs4bDhidHR0SUQtNUdCUUxQWGg1b3dLdHhfMW44LXVncWUyM2ZhMXJoRm5YZlVlUzg3eEgwMDU0WHVuSFM0OC0zMkZLLXRHTlE?oc=5,DT Next,Car left uncleared after crash causes 5-hour traffic jam near Tambaram,Chennai road accident,2026-02-09,8,Monday,0,1,2,0,Morning Peak,Tambaram,West Chennai,12.9229,80.1275,Highway,Minor,Car,2,0,0,0,0,0,85,18,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMi3AFBVV95cUxOWjBSRjlVb2U1dDV5VGpZY2EwT3g0eTl2dlE5M2pTVFRvR2R2N1VrdEJYeFZOZEFGaTBBdGZPeEFvOEVOckRlRUpGOTRCZ0YyTHY0VHR5UXl5amd2NnJGeHhRelVUMTZrTVJWd3kzNjg0UzRFb0NFcjNSY3pUVXZyU0dLaFRmZUJNMV9KTm9oM1dVTnFtYVk4REZ3QWxXeDFCNnhCRkR2Y1ZKNjZMVFNoMDNPaEJFTHpoV2FfcENTUWdmc195czZDcS1HaDBndGhha25jNHk1UHhiTTl00gHjAUFVX3lxTFBjWlR2cm1qNVcxTTJQLXdpRktCLVMtdzZDLXlDQUZzNEU1ejI2NTRlVEs0NEd3WTV6Rml3YVR4cjJOaXlRTHIwUFl2VlhzRTEyaFllblpTVWUxMFhpOTYwVXFKTjJhOW9GNXRxT1dndkxvZExCenEtYkk5OHFlYkoxT0NnSHVRNGcyWmUyckhGRl9KdHdyZ3NuX3VLQUdiQ0V6Z0JmLXp3ZTJlN2Y5Q24xMG9KYUNSTEdhQU5KV1NPd09pMVV4QUJNWXpXYUFpXzRaZmlEdTkwSi1FSWlNeEtZaS1F?oc=5,The Hindu,Three autorickshaw drivers held for assaulting a bike taxi operator in Saidapet,Chennai bike accident,2024-12-13,8,Friday,0,1,12,0,Morning Peak,Saidapet,Central Chennai,13.0225,80.2209,Urban,Minor,Bike,2,0,0,0,0,0,95,13,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTlkzNUxxSmtoeTRuQUtXUzVFOWtLYVpPcXJaeVBsZ3VaSElNVmlTcndTaE05OXFrWFZfaGZwTXlvX24yS1lMQTAwbUVMaHRuME1UVmxJWE9sWWFPMHd6eGQ4MjNEalEwYUVURktwTjZhZjhtT25JV1F2b2dMWXR0aWR1RDRuSGxuaFhBLTRGLUZZcnZja2Q5bzJBSWh5RGNUR21PZWlFbWhCYUNVYTk2dngxbmZQeWR1NkhVcmhKSTDSAc4BQVVfeXFMUHFIbmRQSHgzeEF1M3JJczhKTDFYMmpqS0VxbWM3Uk1BNTlWbUl1YjZjS0pDak9BVVRQalVMMmNCWW05Y05xUk1ZTmZfVklQckZVUHFBaTBKaGZ0SkQtWERjdnEwR3JIUzFqenZWbGVsUk45dGczUEV2U1dFamprRDc4Z2xoRWJVeUZFSXk5NjF5Q29TT0tzQXJLSWJHbmdnZUhPdV9zbDVfcTRaN2xyOFFEbVpvbEpORngtWWJpZUcxMlp3aksxSzlqd0JKUVE?oc=5,The New Indian Express,4 Killed as Bus Overturns on ECR Near Marakkanam,Chennai road accident,2015-07-05,7,Sunday,1,0,7,1,Night,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Fatal,Bus,2,0,4,0,0,0,10,55,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMixAFBVV95cUxQdk54UUFCZDc4Q19GMmtEdENrZUdxQUNNYUpoMUpNTGpBWDZQQTdGMTZuV3U2VEVnR0t4elZLbXZnU1VHY3RrMl8tN1VIaU5kTVRlajRFMHlLV0t4QXhnMXhDQjJUZkY4eklHZDd0V3FfSnNoMEc1SjBaa1lkODhDMFpZNkUzeE00bjc2WFhqakR5cFZQMTNSRDdDcEx5QWpBUnF3aEVMQUdRRDdYaHFHN0ZjeUdkX25CQjRMSWpZOGpYQkdx0gHKAUFVX3lxTFBKejFrUGZTcl8zb2pCcWZEc0sxaHRFOGhOWjRuQ1JjYlhiSF9vb1pJbHRzUjJYcFNRMWtNNkFfV2FuNmRBakJjY3llaURhVUlrMzltZlF4d1FvY1ZWRWEzdEJoemMxMWU5TmYwQjdJd2ZkU1JsNE15ZHR6VG41UlRUVGJhNnBGM1ZMVk84dFNRRWNmRFJfdmZzR29PU0luUWFyTkxIdWhiT1E2Zk9oTktSVEY2U2pLaWc1WGxBQU5pdS1oTmE5TTVGa2c?oc=5,The Times of India,Chennai: Thiruvanmiyur metro station work may begin next week,Chennai road accident,2022-02-04,8,Friday,0,1,2,0,Morning Peak,Thiruvanmiyur,South Chennai,12.9827,80.2596,Urban,Minor,Car,2,0,0,0,0,0,80,20,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMimwFBVV95cUxOQkdUeEYxR1JfdjZhdGx6NGtMNExVdmYwUHh4MkNnemFEMm1YS19XRk04UkI5dnFzYjJkaFIxdnRwaTFhNHVpNm1YOVNPOUNuQm5OT3RzaVJoNzRDbUZQandEUUlNcVhRbFM2ZGFZT21QRFlWUjFNVUpLUjlGbV91MzZJMWd0Y0J3dUZtS21IbEZhWDYzaDhLZWtTTdIBogFBVV95cUxPYUFhT0g0SG5oU0p6aWJrZXdvZXRGcTAtZ01pakJPaFozWC1SaFMwbTNYUmEzTEZhMTVVMUlXajMyNUlNUkpwYVIwdjcyQXlWM2hMemVlR2Y2S2d2WjY2WXJDUm1fbUozY3dwQzB2dllIbDh0RDdSVHkwVlNtQ1p4SlJaeFRCQ2hJUU85VDY2UUdXYU1GcU5wSF8xcGRGQ3p0VUE?oc=5,The Hindu,Five killed in accident on ECR,Chennai road accident,2018-11-16,8,Friday,0,1,11,1,Morning Peak,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Fatal,Car,2,0,0,0,0,0,50,35,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMi4AFBVV95cUxPOE5qWG9XRlFSaUE0U3hhbk1qUGdPN1NnZTRxWDctazB6YVNIS3l2cVE2Q0E2UUhETXUteUwzdFNSQVdwVUtiek8zQ1JfVkhTdXJJa281MkQ4QTZ5WW1UX3YxbXZ3aFVrOHJxUnVfekxvQVIxZDZGN25sRGt6d2wzbTNfM3AwTzlQMGJCY0lYc2k2dlRaUWt5cmtHUDMzZ2dIX0VUM1Zlb0FyMUMxRFlER2M3bllmaGE3aC1tQU5HRFYwX3N5OThtZzJ2bjNyUlZOLXJtZTJvUGhLM195cXBYetIB5gFBVV95cUxQX0RJeTFkTWEtNExvVlFLS0YyS29NUEZ0UDU4NmFMTm1NRGpPVlJBMzBiSVNCazJ1NFVYeUlKV0lSZXFUOXFYQjk4a1VLTEMwRVU0SFNiNl9kTDhSMnpDSjBLNTUyVUx6SURNUnVzTWJIOGVGbkd4UzRMZ0V2MUlhTnc3am9lN2ZJaWllR0p5Z21XRVpSMkNWMWY4cHhnWEktNDI1R2hsNTE1U3o3RG5QM2ptZUVlcEFlVUtjbC1GcmVhNU1CVHZMSDJ3NWN4b294UVhJU0VWMUJhYVV4OEVoUFA1cXZ6QQ?oc=5,The Times of India,Chennai’s Adyar residents worried as crows drop dead in Indira Nagar park,Adyar accident Chennai,2026-01-08,8,Thursday,0,1,1,0,Morning Peak,Adyar,South Chennai,13.0067,80.2571,Urban,Fatal,Car,2,0,0,0,0,0,80,20,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiwgFBVV95cUxQVFRkMlFjUXZacm5waEMzb0twZmxEVUhXa0VyWEkzd3NfVXBKMGFLNzd5cXV0cFUtLUNzRklJRnFoVEtMME5xVXNRY2VEaEQ3SnhRR3pJY094cWlTZDE3TWZBUDV3SlRDLW9HREhxTzluV0ZtSVFURGJYd2pIdjJIa0dWRDl6dEZiWEptR2pEVUdIaGV0X2FETzROV011NUZSbnNiYmItVTQ2UVVuTGl4T2g1MldrdlAwZ1hsUnh1MW9sd9IByAFBVV95cUxPNERyVDhxV0xXc1pPQ3BTTEdTNEhRdHU1aFpIY0F6TkR4UjQ0NmpYdjYzNDhDXy0tcno0dUJRczNXc2xSZGQ5VWZlRVV3VFhpV0tlTElBN1ZKRENmYUdhdWVZVEFRd2xscEdoczRnLWN1dm9MUDIzbTNob0tKcVhSaGlnWlptSWZTdmgyRTNtbjJESUs0TDFUU3RqdG5QdXlLdXBqNlFDSzlBVF9SRGt5LURvMHZxdTZSOEVFcFBFR0tuUzM3S0dXWg?oc=5,The Hindu,Motorist killed after hitting an electric pole in Guindy,Guindy accident Chennai,2026-01-19,8,Monday,0,1,1,0,Morning Peak,Guindy,Central Chennai,13.0067,80.2206,Urban,Fatal,Car,2,0,0,0,0,0,95,13,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMixgFBVV95cUxNX2M2NEVBSmFaaGM2d29fY0JFOU8zeWg5ek55c3prNVBSWFRFLUlnV1VBTGRaLXhiT0lueVloalJYWk44TnJ5YXExMUk5bzRXdTJfNHpaaUM5QVRmekx2SG9KTlpVTXBvcDhSN0h3d3duMkZHMzRXaHBSTzN2aFNDTk1rUkVqNWVPWDJPTXoxMERQY09KTzJuT2dvOGVoWTBsUFpVQmRtNlhKbHd3dUZyQ2c0b21DTVRSUzV5cnY5bThOZDhTeUHSAcwBQVVfeXFMTnlyaHJyMlBCUTlCWldsd1Zjb1NKVzJSUE13S0Z2enh2NXZMVExqV2RjczZBS1pySnM4LXU0VG0yVF9EVUxlc1lzS1FtZGdGSngxanJNRWpKYnFEU1l0SV9JTkNOT1hsRzljQ1lPRVV6b3EyU1pTNlNiTTMtdzNfcjB4bENzNVoybFV4YlFxME1DQmpVSm5ORXdsZk8yZXcwUGdPcVFrSTY1WlhodjlBbTJvQ2RSOU8wR0pSVFJiM0JUSE5sdFplQTdXX0ZR?oc=5,The Hindu,Woman pillion rider dies as bus hits two-wheeler in Arumbakkam,Chennai accident killed,2023-10-01,7,Sunday,1,0,10,1,Night,Arumbakkam,Central Chennai,13.0638,80.2083,Urban,Minor,Bike,2,0,0,0,0,1,40,40,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMi3wFBVV95cUxPMTBicWVQdHpmWDRmZ0Q3WGtublF1NV9VTEVsMVpDSENqNXJLbHM2U25RZWQ2YjhjclJBSFB2bmhsVThsNGI0dzZtcFZ3dk44enNqSmhFclpnMU1iRUhjVmpWVVlydHpDVnNaR050bGNUUDJBNk5NalMwUTlKLWlHSU9DdURLeENRdTUtQ0l0cGZyOWctSmp6MnVDWTlDR2tFNWNFQkNlenFQRzNOcmRzSE5LSjlNaWdYcUFUcENhVTIwbmxUb29kVjdBWVFXY2YxZm5iTGlUMEd4UjhZT1JB0gHkAUFVX3lxTE8xQ185TWxsLWxyOGVSQkRwbWlrMERQeFdPTkpyUzhHT1NnTXV0ZUhQWWxwbW9LS1Nub01mb0lESnpkOE1tc0xrVHFXX25zU0lrVGx0XzZzX3RpTEh6VHEtNUJJWk9ZVFlmWEZQRkZRd3lnZmVQSFU5UGhidU51a1hGZHZqZVBhQXdrMUhpWjlzMjNFSWpKYklCWkhSRFo4MWFQOUFZcXdnejdESVdQY1hPOE5pVkRCell6S182TUJJVVEyVWpxc2lkNE9JRl8xcWJ2eXVobVl6b3Q3bF9hVEh1R0NuUQ?oc=5,The Times of India,"One killed, 18 hurt as van with pilgrims overturns near Avadi in Chennai",Chennai accident killed,2026-02-25,8,Wednesday,0,1,2,0,Morning Peak,Avadi,North Chennai,13.1147,80.1009,Urban,Fatal,Car,2,0,0,0,0,0,70,25,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMitgFBVV95cUxPZHBDZ1liUFRkc1lOQjFYZGQ0NU9vNTV0ZnVZSlNLQTFqeElGaGctenhKeGt1a1c1NTRlaHdEQWVJb1k1VzBqV21RV1RldzdSY1J6eVpKaXdMd1hqSkd0bXZyUEEtSE9nN2JhRG9KY0VBdjl5a0tNaEsteTVxaUhYN0o2QURPdlR1TnBpVGR0UDQzaTFZUkFCbUJ4YTRPYndLUWphOThrSXhGWnRELWpBeFE1NkI0UdIBvAFBVV95cUxNdTRsOTU4ckZvcUJiX09sVkpIQ2FYdkxEZ0dYRnhsTWRMQ1hsVmxUWHNkZHdRR0lHTlhCMTBQSzRpUnBEZnpOMHNhLUJseFY0Q3ZPV1dqWmJTUTNRb1FlX21tYnpiLVJ4aml3cFJldk5KUktNU1ktR0puRVZ6SVdlVmpKRDA2eDV6R1J6SjBob29JeVI4UHFkdjNvZE1lZFlNV1Roc2Vad1pJeVJabWFSYjVRZ1gzdVpRZmExLQ?oc=5,The Hindu,"Oil tanker hits median, overturns near Adyar bridge",Adyar accident Chennai,2021-07-15,7,Thursday,0,0,7,1,Night,Adyar,South Chennai,13.0067,80.2571,Urban,Minor,Truck,2,0,0,1,0,1,25,48,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcnFsV01aS1UyN3ZnbDdMVmM4OWpaUTQ0WGNscXBRODVUckRJVjhMNHFqdDNYeTh0UXZsTjZ1ZmY3V1lTcUg3ZEtkYW11T2poSlZWajYzSTNDT3Zld0hmQzFySnd3YkxDN1kzUnFTektfT3FlazVubmpISzFNVVNwb2JxWGVvNFRfUlVTX1VyS1dHZ0t6MHNDV0JaanZLWkhIaVZKR0Z5NWZzTFdnNUV3c2NKZDdrcFM30gG-AUFVX3lxTE1hXy1mOHpjQXkxNzVUYi1CclNlYmJZcGxoZ3d1LTU5c01FdW9teVB3SWhzR3BmNGw4c2VrY3pqWV9tMGlpVjdOODk0MXVYeS1oTHExU1psVjRlZC1yejhXajBMcUtzcGo2X3FwMnFMV0NTUU03dE1CaTQ0Uzh2TGgwV3dLWUhQMWpBUG5OM0RVYlY1N0Q2bV9qZS1NUDcyNHlhM0RGY1o3aU50Q1JaNEtuR196T3N2Rld4WUtLelE?oc=5,newsclick.in,"TN This Week: Firecracker Accident Kills 5 Workers, Northeast Monsoon Batters Several Districts",Chennai accident killed,2022-11-12,8,Saturday,1,1,11,1,Morning Peak,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Fatal,Car,2,0,0,0,0,0,50,35,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiwwFBVV95cUxOSktjN0RMbE1qVS1iRFVKM0p1Nl95UEtlTVlSM1NTWlNjZ0Vtalk4bzk1UndXcFV4VGVhSC03NG93eWg1ajVqc2RDZzZ6bmloc1ItUW9ENEhaaXBKVlgxYVBtUUNUS0JJRl9WVnBpSU91UDlBTm1FVW9KRVpGZTdEc0YwUFlMZS1RdktQb2dCdUVwSTROSUVhVWhaMnk2Q1o4dEFYUTNhd0NFdGd0dl9lYU9QbFJUeVhVSVNoNExoMWx6aDTSAcoBQVVfeXFMT0tDZ2p1QmtvazRjNXM5QU13dG9IeURCTGNEeDQxcDdsZ3V3SnI2c0NaS2E3bHZqNXRIOGRrWXl3Uk5iQkZlZ0daUVF1YVlHMHlRQmVkb0FMUGdneG14OXJ2QWx5bUVzV0h2ZWM5cW8xSHZVWDhwbzZGZnVBWWgxUWVpd09MZFNmam1RcjRxblpMOXB6czNtUWJGUDJhZFJ1UnEyM3hfaVFySlo5SVJpc25PVGtwazB6dnd6Vkt0dEsxaFZRbWFFQXZMZw?oc=5,The Hindu,"Motorist falls off bike, killed on Chennai’s Kathipara flyover",Chennai road accident,2023-07-12,7,Wednesday,0,0,7,1,Night,Kathipara,Central Chennai,13.0095,80.2105,Flyover,Fatal,Bike,2,0,0,1,0,1,40,40,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMizwFBVV95cUxPSXlXcExKbHlHRDk2OFpLbnk4T1FPVkRoNDhNd2pGc0FlNHZfUnJsVW0wSkU0Y1lYdUpITjZuYzhjVDN5bVFNZW9iWjZwdjRpbHUtdXo0aUtZeFQ4dEIxb28ycjA2cm5yZE1QcVM5cFZkNlJSX0VTcmJjODRJZzdFTGZxRURhTG1RNkxaZk5TanRZTWlfei1rZnJUTTRfbjV1ZUxBVUUyckJXOEVHS19QanVINEFqd21tdFEyN3NlOVk1WFBvXzhIMWVpNDlvUHPSAdwBQVVfeXFMTkVWWklYNlFVX2FVYzMxazQwTGVMSVprZFpmOFdKQmRHVjB4ZE9SYzBnTFFaOVVlOVdWNlhQOUJia0pZSlRPbmc0dFdHMUlpWUctQmlUV0p2MWdCRzlEVE9ybW1rclZfMmRFTXJld0ZUMzc0dk9PcU5mVGdjOHlpT1NXQTMxM0k1Z20zcWJHOEYzQ2NQdVJPRmE2WUluY2d4eUdoOHlxQmdrcXYxQVdNTTE0N0tScjdjMWtXZThWbWpNbnk5M2tsM2dwN29ncG5fOEJMQXN4dTdaWEx0Zg?oc=5,DT Next,Five youth from Chennai killed in ECR accident as driver swerves car to avoid hitting cattle,Chennai road accident,2024-05-14,7,Tuesday,0,0,5,0,Night,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Fatal,Car,2,0,0,0,0,0,10,55,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMixgFBVV95cUxQLXczclEyeFY4cWpnU18wX245bm4wYmk1cGdsR1M2aE00Q1hpY21tcEZfREE4aUY0blB3MTVZX09oRGlZU2hodDZEZm1TMXlGeVJsZ29BVmJLNEZaUEdiMUZTUU1vdmFqR1hRckp1el85LWgyS1loQUZsWjRnbFVxZTFrSmhaaEtYVHpzWElwTFhZSmVYMGMxenVJSmlndk5zcjNGS191VExaTlRURzFPa0NMY3dIZVhISVBwSlNueDFIc0VuZnfSAcsBQVVfeXFMTlcyMnBTLWZ2dHY5VVZkTXI2RFlockctQmNZMThjUFpzS2k5amNGWjBqTEczR2VtQWFtR1E3SHdnY1EwT1Q5djhidHhjUlFsWEl0cWtMOW1BWHVYNU56eS14QW5DSzRCamZVMVdabVAyeDR3Q0FqV0Y3cmxCa3Q2WUtIVTc3SUpPQW8zbXljS2gyc29PaTlEcXU0T1Q4X1ZYcWlQQTFhb3REcXR0ck15S0xjUWI2LThRb09mVkh0QW9vcjZGdXJLYm1FVjQ?oc=5,ABP Live English,Chennai Commuters Hit As Beach–Tambaram Suburban Trains Slashed DMK MP Flags 60% Cut,Chennai hit and run,2026-02-25,8,Wednesday,0,1,2,0,Morning Peak,Tambaram,West Chennai,12.9229,80.1275,Highway,Minor,Car,2,0,0,0,0,0,85,18,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMiuwFBVV95cUxPUV9UdXhHdGRQdmpMSWdqOWtjT08xbkltdkhLR2VYY0FqcFJYWXhxUThCSTlhZkVCeVg1a0p6UnRQME9ySzJlU21ZQnh4TzJZbjNPTzR3aE9wQUJzUDVHSUZ2d2VzLXM4RFlBNWUxZXdxQkNWcHMzNllibTh6SDk0U1lsSEtFaUl3TE1zdmFIX2lhY09BekJNVGU5ZE9xSmpJNG5vb1Q5MjQtVjFmRXpmUTJjdUxrQjZDTk1v0gHIAUFVX3lxTE1SbVlXNzlFYkRycUoxYWZlQm4xXzdrWkdiN2owLUxid21FQXhTTEJMbV9lcngzem8yMHZmZlYtS09ocHBqZHJVZVE0bm1MaG9XT1dTcXRaS1VUVFllSkNHTldjODd4MjcwWWVKVWNsN1pMYVpBNDRuVUZ1MjhiZ2JiNVQwUi04YndKdlpHQjlEWVBiN3VoUmo4Z05wcmpJMzdFUzRQSkZNa2NQME1hZUtfTXV5bFEtbHRjbTBzNHc1NGFNYlFvTHJZ?oc=5,DT Next,908 injured in firecracker accidents across TN during Deepavali festivities,Chennai accident injured,2025-10-21,7,Tuesday,0,0,10,1,Night,Ecr,East Chennai,12.9023,80.2527,Coastal Highway,Major,Car,2,908,0,0,0,0,10,55,Unknown,31.0,72.0,15.0,8.0,0.0,1
https://news.google.com/rss/articles/CBMi2wFBVV95cUxQVEROTURFTU93VFNzbFlPTTd1VUpTcWFkN1lNd1FncGVPT1lDUHFOSVBvaTY5UHFISlFLVlJ5dzZzSnpabk1TVmxBQ25nOTZVU3p6R1JYWlJxd1Jqb0FUMTlUM3ppcVAtbGtGQ1Y3RkpiWWxCeFhiMG9mT0dVV3p5NVkxTW1udHBuNTk2c1E0b0YzazBQRDR0eGh2M19acGdkOVdoRTV6SDhrUXNDXzdpVXNxN3ZTajJqc0lSRG1iMlUyYml3TjAxZEFZR0JNTEtiMmVqLTNyMEFLbVnSAeABQVVfeXFMTXhaMDRwYkJLZm5TbUZERndxMHl5UFYzNFBQVVVNbUhzWG1jXzYzYmc5WGRMVjBNbWgtN2dvbmo3cnhITE1YZlF1c3BFcm91NExYLWtDZWNuUEZrVGZ4MEZkNGVqYllZWjZ2ZFZPeWdOMDdnUV9PN3NDZDBhRHhBd29qUXIwWm1wUURsLWlteGpoWjdrRERYZVRzRWpWTE9rakI3M096d0ZqYmI5MlFYNkY1eXpoLVpzcy1Yc1gxZU1odk44Y1gzVjZoZDhDeF9BLWNPeTAzSHpQY0tqckZFYk8?oc=5,India TV News,"Tamil Nadu: 1 injured, several vehicles damaged as school wall collapses in Triplicane",Chennai accident injured,2022-11-24,8,Thursday,0,1,11,1,Morning Peak,Triplicane,Central Chennai,13.0561,80.2784,Urban,Major,Car,2,1,0,0,1,1,95,13,Unknown,31.0,72.0,15.0,8.0,0.0,1
